district,type,name,address,tel,website,twd97E,twd97N,update_date
板橋區,國民小學,市立新埔國小,新北市板橋區新翠里陽明街206號,02-22571830,www.spes.ntpc.edu.twwww.spes.ntpc.edu.tw,296697.572503,2768795.88888,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立溪洲國小,新北市板橋區金門街289號,02-26834686,www.sips.ntpc.edu.tw,293553.347914,2764383.00829,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立實踐國小,新北市板橋區實踐路93巷51號,02-29531233,www.sjps.ntpc.edu.tw,297096.535998,2766471.97929,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立大觀國中,新北市板橋區僑中一街1號,02-22725015,www.tkjhs.ntpc.edu.tw,295278.049069,2767058.70888,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立中山國中,新北市板橋區文化路一段188巷56號,02-22508250,www.csjh.ntpc.edu.tw,297182.572961,2767861.93461,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立光復國中,新北市板橋區光環路一段7號,02-29582324,www.gfhs.ntpc.edu.tw,298739.615927,2767666.41965,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立江翠國中,新北市板橋區松江街63號,02-22518007,www.ctjh.ntpc.edu.tw,297256.512121,2769047.97464,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立忠孝國中,新北市板橋區成都街30號,02-29631350,www.chjs.ntpc.edu.tw,296633.524313,2766293.955,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立板橋國中,新北市板橋區中正路437號,02-29666498,www.pcjh.ntpc.edu.tw,295713.537271,2768603.86673,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立重慶國中,新北市板橋區國慶路120號,02-29625224,www.ccjh.ntpc.edu.tw,296686.536721,2765641.98315,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立新埔國中,新北市板橋區新海路181號,02-22593912,www.hpjh.ntpc.edu.tw,296305.54408100003,2768608.89215,"2015-02-24 06:00:00.297"
板橋區,國民中學,市立溪崑國中,新北市板橋區大觀路三段50巷30號,02-26869727,www.ckjhs.ntpc.edu.tw,293594.39916,2765595.93075,"2015-02-24 06:00:00.297"
板橋區,高中職,私立光仁高中,新北市板橋區中山路二段255巷18號,02-29615161,www.kjsh.ntpc.edu.tw,298023.583825,2767880.96099,"2015-02-24 06:00:00.297"
板橋區,高中職,私立光華商職,新北市板橋區南雅南路二段40號,02-89522255,www.khvs.ntpc.edu.tw,295788.50056,2766141.93498,"2015-02-24 06:00:00.297"
板橋區,高中職,市立板橋高中,新北市板橋區文化路一段25號,02-29602500,www.pcsh.ntpc.edu.tw,296289.525,2767217.922,"2015-02-24 06:00:00.297"
板橋區,高中職,市立海山高中,新北市板橋區漢生東路215號,02-29517475,www.hshs.ntpc.edu.tw,297572.544693,2767051.95886,"2015-02-24 06:00:00.297"
板橋區,高中職,國立華僑實驗高中,新北市板橋區大觀路一段32號,02-29684131,www.nocsh.ntpc.edu.tw,295105.482324,2766677.91075,"2015-02-24 06:00:00.297"
板橋區,高中職,私立豫章工商,新北市板橋區四川路一段391號,02-29519810,www.ycvs.ntpc.edu.tw,296323.796251,2765535.30599,"2015-02-24 06:00:00.297"
板橋區,大專院校,國立臺灣藝大,新北市板橋區大觀路一段59號,02-22722181,www.ntua.edu.tw,295186.953026,2766504.54332,"2015-02-24 06:00:00.297"
板橋區,教育研究機構,資策會資訊工程研究所,新北市板橋區縣民大道二段7號6樓,02-89691969,www.iei.iii.org.tw,296852.289263,2767429.42161,"2015-02-24 06:00:00.297"
板橋區,火車站,板橋火車站,新北市板橋區文化路一段54號(縣民大道二段7號),02-89691036,www.railway.gov.tw,296818.76526,2767394.88098,"2015-02-24 06:00:00.297"
板橋區,火車站,浮洲火車站,新北市板橋區,,www.railway.gov.tw,294840.473639,2766320.3299,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運江子翠站,新北市板橋區文化路二段296號B1,02-21812345,www.trtc.com.tw,297694.06442819,2769210.3568484,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運新埔站,新北市板橋區民生路三段2號B1,02-21812345,www.trtc.com.tw,297256.31451674,2768456.50024796,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運板橋站,新北市板橋區站前路5號B1,02-21812345,www.trtc.com.tw,296685.63676765,2767391.46209162,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運府中站,新北市板橋區,02-21812345,www.trtc.com.tw,296378.31560451,2766822.26442702,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運亞東醫院站,新北市板橋區南雅南路二段17號B1,02-21812345,www.trtc.com.tw,295660.72388507,2765598.92278973,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運新埔民生站(施工中),新北市板橋區," ",www.trtc.com.tw,297131.02517639,2768689.34142448,"2015-02-24 06:00:00.297"
板橋區,捷運站,捷運板新站(施工中),新北市板橋區," ",www.trtc.com.tw,297630.03728453,2767509.61363166,"2015-02-24 06:00:00.297"
深坑區,戶政機關,新北市新店戶政事務所深坑區所,新北市深坑區深坑街55號2樓,02-26620383,www.shenkeng.ris.ntpc.gov.tw,312126.329,2766119.518,"2015-02-24 06:00:00.297"
深坑區,衛生機關,新北市深坑區衛生所,新北市深坑區深坑街165號,02-26621567,shenkeng.health.ntpc.gov.tw,311841.0,2766023.0,"2015-02-24 06:00:00.297"
深坑區,消防機關,新北市第四消防大隊,新北市深坑區文山路一段35號4樓,02-26646936,www.fire.ntpc.gov.tw,313405.240597,2766200.73293,"2015-02-24 06:00:00.297"
深坑區,消防機關,新北市深坑消防分隊,新北市深坑區文山路一段35號1樓,02-26621115,www.fire.ntpc.gov.tw,313417.366669,2766217.70942,"2015-02-24 06:00:00.297"
深坑區,其他機關,深坑區農會,新北市深坑區深坑街8號,02-26623226,,312172.0,2766201.0,"2015-02-24 06:00:00.297"
深坑區,警察機關,深坑分駐所,新北市深坑區深坑街55號,02-26621658,www.xindian.police.ntpc.gov.tw,312119.0,2766111.0,"2015-02-24 06:00:00.297"
深坑區,公所,深坑區公所,新北市深坑區深坑街10號,02-26623116,www.shenkeng.ntpc.gov.tw,312166.317,2766190.693,"2015-02-24 06:00:00.297"
深坑區,其他機關,新北市深坑區調解委員會,新北市深坑區深坑街10號,02-26623116#233,,312106.882394,2766116.02024,"2015-02-24 06:00:00.297"
深坑區,大專院校,私立東南科技大學,新北市深坑區北深路三段152號,02-86625900,www.tnu.edu.tw,311006.602,2766424.833,"2015-02-24 06:00:00.297"
深坑區,國民小學,市立深坑國小,新北市深坑區深坑里文化街45號,02-26624675,www.tskes.ntpc.edu.tw,312268.584467,2766098.82036,"2015-02-24 06:00:00.297"
深坑區,國民中學,市立深坑國中,新北市深坑區文化街41號,02-26621455,www.skjh.ntpc.edu.tw,312436.773153,2766084.89286,"2015-02-24 06:00:00.297"
深坑區,大專院校,私立東南科大,新北市深坑區北深路三段152號,02-86625900,www.tnu.edu.tw,311006.602396,2766424.83294,"2015-02-24 06:00:00.297"
深坑區,公共親子中心,深坑文化公共親子中心,新北市深坑區文化街45號,02-26624675分機251,NULL,312267.269782,2766118.91212,"2015-02-24 06:00:00.297"
永和區,戶政機關,新北市永和戶政事務所,新北市永和區竹林路200之1號,02-29241714,www.yonghe.ris.ntpc.gov.tw,302494.799,2766861.067,"2015-02-24 06:00:00.297"
永和區,衛生機關,新北市永和區衛生所,新北市永和區秀朗路一段137號,02-32332780,yonghe.health.ntpc.gov.tw,302104.0,2766423.0,"2015-02-24 06:00:00.297"
永和區,公所,永和區公所,新北市永和區竹林路200號,02-29282828,www.yonghe.ntpc.gov.tw,302515.206,2766886.168,"2015-02-24 06:00:00.297"
永和區,消防機關,新北市永和消防分隊,新北市永和區警光街1之1號,02-29214784,www.fire.ntpc.gov.tw,302497.569624,2766930.34468,"2015-02-24 06:00:00.297"
永和區,消防機關,新北市永利消防分隊,新北市永和區秀和里永利路73號2樓,02-29280206,www.fire.ntpc.gov.tw,302609.616496,2766297.11048,"2015-02-24 06:00:00.297"
永和區,警察機關,得和派出所,新北市永和區民權里民權路51號,02-29451969,www.yonghe.police.ntpc.gov.tw/,302493.0,2765552.0,"2015-02-24 06:00:00.297"
永和區,警察機關,中正橋派出所,新北市永和區頂溪里永和路二段303號,02-29215119,www.yonghe.police.ntpc.gov.tw,302051.0,2767706.0,"2015-02-24 06:00:00.297"
永和區,警察機關,新生派出所,新北市永和區中溪里仁愛路187號,02-29217119,www.yonghe.police.ntpc.gov.tw/,301500.0,2767262.0,"2015-02-24 06:00:00.297"
永和區,警察機關,秀朗派出所,新北市永和區永利路322巷29號,02-29251130,www.yonghe.police.ntpc.gov.tw/,303017.905,2766186.063,"2015-02-24 06:00:00.297"
永和區,警察機關,永和派出所,新北市永和區永安里安樂路344號,02-29214229,www.yonghe.police.ntpc.gov.tw/,301933.0,2766571.0,"2015-02-24 06:00:00.297"
永和區,警察機關,永和交通分隊,新北市永和區新生路36號,02-29219944,www.yonghe.police.ntpc.gov.tw/,301290.0,2767609.0,"2015-02-24 06:00:00.297"
永和區,其他機關,新北市永和區調解委員會,新北市永和區竹林路200號,02-29251294,,302520.94,2766893.91,"2015-02-24 06:00:00.297"
永和區,完全中學,市立永平高中,新北市永和區永平路205號,02-22319670,www.ypjh.ntpc.edu.tw,301281.645393,2766991.00602,"2015-02-24 06:00:00.297"
永和區,國民小學,私立及人國小,新北市永和區文化路172號,02-29212145,www.cjps.ntpc.edu.tw/,301675.577253,2767646.95666,"2015-02-24 06:00:00.297"
永和區,國民小學,市立永平國小,新北市永和區保安里保生路25號,02-29293666,www.ypes.ntpc.edu.tw,300966.681602,2766750.99449,"2015-02-24 06:00:00.297"
永和區,國民小學,市立永和國小,新北市永和區秀朗路一段120號,02-29213160,www.yhes.ntpc.edu.tw,302136.694176,2766194.00512,"2015-02-24 06:00:00.297"
永和區,國民小學,私立竹林中小學,新北市永和區竹林路34號,02-29243919,www.clse.ntpc.edu.tw,302174.0,2767471.0,"2015-02-24 06:00:00.297"
永和區,國民小學,市立秀朗國小,新北市永和區得和路202號,02-29420451,www.hles.ntpc.edu.tw,302651.710762,2765771.01872,"2015-02-24 06:00:00.297"
永和區,國民小學,私立育才國小,新北市永和區福和路125巷20號,02-29214630,www.ytes.ntpc.edu.tw,302681.075771,2766654.17991,"2015-02-24 06:00:00.297"
永和區,國民小學,市立頂溪國小,新北市永和區文化路133號,02-29212058,www.thps.ntpc.edu.tw,301597.670932,2767549.98855,"2015-02-24 06:00:00.297"
永和區,國民小學,市立網溪國小,新北市永和區竹林路79號,02-29214470,www.whps.ntpc.edu.tw,302485.680106,2767349.97331,"2015-02-24 06:00:00.297"
永和區,國民中學,市立永和國中,新北市永和區國中路111號,02-29214209,www.jhjhs.ntpc.edu.tw,302786.692096,2766538.99114,"2015-02-24 06:00:00.297"
永和區,國民中學,市立福和國中,新北市永和區永利路71號,02-29261836,www.fhjh.ntpc.edu.tw,302633.692585,2766399.99677,"2015-02-24 06:00:00.297"
永和區,高中職,私立金甌女中永和分部,新北市永和區博愛街36號,02-89260274,www2.cogsh.tp.edu.tw,302424.832508,2767603.41168,"2015-02-24 06:00:00.297"
永和區,高中職,私立復興商工,新北市永和區秀朗路一段201號,02-29262121,www.fhvs.ntpc.edu.tw,302337.693533,2766284.00147,"2015-02-24 06:00:00.297"
永和區,高中職,私立智光商工,新北市永和區中正路100號,02-29432491,www.ckvs.ntpc.edu.tw,301928.724688,2765304.99081,"2015-02-24 06:00:00.297"
永和區,國民中學,私立竹林中小學,新北市永和區竹林路34號,02-29243919,www.clse.ntpc.edu.tw,302173.677517,2767470.97089,"2015-02-24 06:00:00.297"
永和區,捷運站,捷運頂溪站,新北市永和區永和路二段168號B1,02-21812345,www.trtc.com.tw,302024.38870011,2767379.93877557,"2015-02-24 06:00:00.297"
永和區,捷運站,捷運仁愛公園站(施工中),新北市永和區," ",www.trtc.com.tw,301065.6160403,2766767.71171031,"2015-02-24 06:00:00.297"
樹林區,戶政機關,新北市樹林戶政事務所,新北市樹林區保安街一段285號,02-26842131,www.shulin.ris.ntpc.gov.tw,292347.497,2765491.181,"2015-02-24 06:00:00.297"
樹林區,衛生機關,新北市樹林區衛生所,新北市樹林區中山路二段80之1號,02-26812134,shulin.health.ntpc.gov.tw,291880.0,2764059.0,"2015-02-24 06:00:00.297"
樹林區,監理機關,臺北區監理所,新北市樹林區中正路248巷7號,02-26884366,www.tmvso.gov.tw,292238.0,2766857.0,"2015-02-24 06:00:00.297"
樹林區,公所,樹林區公所,新北市樹林區鎮前街93號,02-26812106,www.shulin.ntpc.gov.tw,292854.734,2764724.156,"2015-02-24 06:00:00.297"
樹林區,消防機關,新北市樹林消防分隊,新北市樹林區中山路二段78-1號,02-26814252,www.fire.ntpc.gov.tw,291892.996611,2764068.42953,"2015-02-24 06:00:00.297"
樹林區,消防機關,新北市樹潭消防分隊,新北市樹林區樹潭街1之1號,02-26822119,www.fire.ntpc.gov.tw,292210.470086,2765984.21031,"2015-02-24 06:00:00.297"
樹林區,消防機關,新北市柑園消防分隊,新北市樹林區柑園街一段60號,02-26802134,www.fire.ntpc.gov.tw,290664.511624,2761456.58148,"2015-02-24 06:00:00.297"
樹林區,其他機關,樹林區農會,新北市樹林區鎮前路77號,02-26862288,,292890.0,2764787.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,樹林分局,新北市樹林區保安街1段283號,02-26812101,www.shulin.police.ntpc.gov.tw,292303.0,2765509.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,柑園派出所,新北市樹林區柑園里佳園路三段20號,02-26801075,www.shulin.police.ntpc.gov.tw,289171.0,2760775.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,山佳派出所,新北市樹林區中山路三段38號,02-26806114,www.shulin.police.ntpc.gov.tw,289863.0,2762813.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,三多派出所,新北市樹林區三福里三福街72號,02-26894108,www.shulin.police.ntpc.gov.tw,290847.0,2767645.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,樹林派出所,新北市樹林區樹北里鎮前街35號,02-26812034,www.shulin.police.ntpc.gov.tw,292964.0,2764944.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,國公路第六警察隊隊部,新北市樹林區柑園里佳園路三段101巷1號,02-26804933,www.hpb.gov.tw,289879.0,2760552.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,國道公路第六警察隊樹林分隊,新北市樹林區柑園里佳園路三段101巷1號,02-26807636,www.hpb.gov.tw,289890.0,2760553.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,樹林交通分隊,新北市樹林區保安街一段283號,02-26865643,www.shulin.police.ntpc.gov.tw,292312.0,2765503.0,"2015-02-24 06:00:00.297"
樹林區,地政機關,新北市樹林地政事務所,新北市樹林區地政街12號,02-26808001,www.shulin.land.ntpc.gov.tw,289845.0,2762685.0,"2015-02-24 06:00:00.297"
樹林區,其他機關,新北市樹林區調解委員會,新北市樹林區鎮前街93號,02-26812106#204,,292851.51,2764741.61,"2015-02-24 06:00:00.297"
樹林區,警察機關,彭厝派出所,新北市樹林區國凱街65號,02-86868077,www.shulin.police.ntpc.gov.tw,292624.0,2763620.0,"2015-02-24 06:00:00.297"
樹林區,警察機關,國道公路第六警察隊樹林分隊,新北市樹林區佳園路三段101巷1號,02-26807635,www.hpb.gov.tw,289889.996,2760552.433,"2015-02-24 06:00:00.297"
樹林區,警察機關,北大派出所,新北市樹林區大雅路346號,02-26683092,www.sanxia.police.ntpc.gov.tw,288299.247,2760183.059,"2015-02-24 06:00:00.297"
樹林區,監理機關,新北市交通事件裁決處樹林服務中心,新北市樹林區中正路248巷7號A棟4樓,02-89786101,www.tad.ntpc.gov.tw,292278.0,2766850.0,"2015-02-24 06:00:00.297"
樹林區,教育研究機構,中國化學製藥股份有限公司研究所中心,新北市樹林區東興街1號,02-86845314,www.ccpc.com.tw,291312.451,2763629.552,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立三多國小,新北市樹林區三福街52號,02-26880698,www.sdes.ntpc.edu.tw,290968.500586,2767679.83393,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立大同國小,新北市樹林區大同里大同街43號,02-26812474,www.ttps.ntpc.edu.tw,292154.343688,2763827.067,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立山佳國小,新北市樹林區中山路三段5號,02-26806824,www.sjes.ntpc.edu.tw,290588.050058,2763056.22015,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立文林國小,新北市樹林區潭底里千歲街59號,02-26812625,www.twles.ntpc.edu.tw,292944.376104,2765619.93576,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立育林國小,新北市樹林區復興路395號,02-26832112,www.yles.ntpc.edu.tw,292017.653981,2764255.39443,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立育德國小,新北市樹林區中山里佳園路一段34號,02-26805557,www.ytps.ntpc.edu.tw,289572.834035,2762614.31687,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立武林國小,新北市樹林區保安街二段151號,02-26812475,www.wles.ntpc.edu.tw,291862.425932,2766061.90463,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立柑園國小,新北市樹林區柑園街一段353號,02-26802507,www.gyes.ntpc.edu.tw,289348.692857,2760911.50067,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立彭福國小,新北市樹林區忠孝街30號,02-26866589,www.pfps.ntpc.edu.tw,292736.242356,2763756.07303,"2015-02-24 06:00:00.297"
樹林區,國民小學,市立樹林國小,新北市樹林區樹西里育英街176號,02-26812014,www.slps.ntpc.edu.tw,292154.266141,2764731.98751,"2015-02-24 06:00:00.297"
樹林區,國民中學,市立三多國中,新北市樹林區,,www.cljh.ntpc.edu.tw/index1.jsp,291679.965545,2766486.93337,"2015-02-24 06:00:00.297"
樹林區,國民中學,市立成林國中,新北市樹林區中華路8號,02-86862595,www.cljh.ntpc.edu.tw/index.htm,292635.362218,2764053.4736,"2015-02-24 06:00:00.297"
樹林區,國民中學,市立育林國中,新北市樹林區復興路395號,02-26841160,www.yljh.ntpc.edu.tw,291936.048767,2764201.12778,"2015-02-24 06:00:00.297"
樹林區,國民中學,市立柑園國中,新北市樹林區柑園街二段125號,02-26801958,www.gyjh.ntpc.edu.tw,288808.821975,2760730.48368,"2015-02-24 06:00:00.297"
樹林區,國民中學,市立桃子腳中小學,新北市樹林區學勤路555號,02-89703225,www.tykjh.ntpc.edu.tw,288645.531635,2760233.8325,"2015-02-24 06:00:00.297"
樹林區,高中職,私立樹人女子家商,新北市樹林區大安路216號,02-26870391,www.stgvs.ntpc.edu.tw,292326.355914,2765309.94582,"2015-02-24 06:00:00.297"
樹林區,高中職,市立樹林高中,新北市樹林區中華路8號,02-86852011,www.slsh.ntpc.edu.tw,292584.291811,2764053.0472,"2015-02-24 06:00:00.297"
樹林區,教育研究機構,中化研究中心,新北市樹林區東興街1號,02-86845314,www.ccpc.com.tw,291312.451316,2763629.55153,"2015-02-24 06:00:00.297"
樹林區,火車站,山佳火車站,新北市樹林區中山里山佳街28號,02-26808874,www.railway.gov.tw,289658.740022,2762811.5509,"2015-02-24 06:00:00.297"
樹林區,火車站,樹林火車站,新北市樹林區鎮前街112號,02-26812052,www.railway.gov.tw,292845.002121,2764890.38145,"2015-02-24 06:00:00.297"
中和區,戶政機關,新北市中和戶政事務所民享辦事處,新北市中和區民享街37號2樓之1,02-22263186,www.zhonghe.ris.ntpc.gov.tw,297855.006,2766270.573,"2015-02-24 06:00:00.297"
中和區,戶政機關,新北市中和戶政事務所,新北市中和區南山路236號4樓,02-29495759,www.zhonghe.ris.ntpc.gov.tw,301147.437,2764736.884,"2015-02-24 06:00:00.297"
中和區,戶政機關,新北市中和戶政事務所員山辦事處,新北市中和區中正路1163號3樓,02-22259730,www.zhonghe.ris.ntpc.gov.tw,298612.122,2766869.344,"2015-02-24 06:00:00.297"
中和區,衛生機關,新北市中和區衛生所,新北市中和區南山路4巷3號,02-22491936,zhonghe.health.ntpc.gov.tw,300633.0,2765716.0,"2015-02-24 06:00:00.297"
中和區,監理機關,臺北區監理所板橋監理站,新北市中和區中山路三段116之1號,02-22227835,bac.tmvso.gov.tw,298054.0,2766528.0,"2015-02-24 06:00:00.297"
中和區,公所,中和區公所,新北市中和區景平路634之2號,02-22482688,www.zhonghe.ntpc.gov.tw,300545.423,2765707.079,"2015-02-24 06:00:00.297"
中和區,消防機關,新北市第七消防大隊,新北市中和區中山路二段64巷11號4樓,02-22477464,www.fire.ntpc.gov.tw,300798.0,2766480.0,"2015-02-24 06:00:00.297"
中和區,消防機關,新北市中和消防分隊,新北市中和區中山路二段64巷11號,02-22491819,www.fire.ntpc.gov.tw,300800.530118,2766471.56331,"2015-02-24 06:00:00.297"
中和區,消防機關,新北市員山消防分隊,新北市中和區中正路1163號,02-22259418,www.fire.ntpc.gov.tw,298614.449711,2766872.29529,"2015-02-24 06:00:00.297"
中和區,消防機關,新北市南勢消防分隊,新北市中和區南山路236號,02-29440056,www.fire.ntpc.gov.tw,301154.345128,2764742.95546,"2015-02-24 06:00:00.297"
中和區,消防機關,新北市國光消防分隊,新北市中和區莒光路160之1號,02-89513511,www.fire.ntpc.gov.tw,297699.842191,2765798.307,"2015-02-24 06:00:00.297"
中和區,其他機關,中和地區農會,新北市中和區中和路35號,02-22491000,,300484.0,2766064.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市民防總隊,新北市中和區,,,301350.0,2763624.0,"2015-02-24 06:00:00.297"
中和區,警察機關,中和第一分局交通分隊,新北市中和區中安街175號,02-29264110,www.zhonghe.police.ntpc.gov.tw,301608.0,2765902.0,"2015-02-24 06:00:00.297"
中和區,警察機關,中和第一分局,新北市中和區興南里圓通路30號,02-22498950,www.zhonghe.police.ntpc.gov.tw,300555.0,2765631.0,"2015-02-24 06:00:00.297"
中和區,警察機關,錦和派出所,新北市中和區力行里中正路275號,02-22482551,www.zhonghe.police.ntpc.gov.tw,300032.0,2765162.0,"2015-02-24 06:00:00.297"
中和區,警察機關,安平派出所,新北市中和區中安街175號,02-29264139,www.zhonghe.police.ntpc.gov.tw,301603.0,2765865.0,"2015-02-24 06:00:00.297"
中和區,警察機關,國光派出所,新北市中和區自強里莒光路160號,02-29569805,www.zhonghe.police.ntpc.gov.tw,297705.0,2765823.0,"2015-02-24 06:00:00.297"
中和區,警察機關,南勢派出所,新北市中和區壽南里南山路322號,02-29419445,www.zhonghe.police.ntpc.gov.tw,301273.0,2764381.0,"2015-02-24 06:00:00.297"
中和區,警察機關,中和派出所,新北市中和區漳和里中和路102之1號,02-22489083,www.zhonghe.police.ntpc.gov.tw,300715.0,2765828.0,"2015-02-24 06:00:00.297"
中和區,警察機關,員山派出所,新北市中和區嘉穗里員山路235巷1號,02-22237295,www.zhonghe.police.ntpc.gov.tw,298528.0,2765675.0,"2015-02-24 06:00:00.297"
中和區,警察機關,秀山派出所,新北市中和區成功路139號,02-29402114,www.zhonghe.police.ntpc.gov.tw,303087.0,2764823.0,"2015-02-24 06:00:00.297"
中和區,警察機關,保安警衛分隊,新北市中和區景平路123號,02-29421701,,302052.0,2764990.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市政府警察局刑警大隊,新北市中和區民安街176號,02-80243033,www.cic.police.ntpc.gov.tw,298050.0,2765997.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市政府警察局交通警察大隊,新北市中和區中正路1167號4樓,02-22255999,www.traffic.police.ntpc.gov.tw/,298573.0,2766898.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市政府警察局保安警察隊,新北市中和區中正路1167號2樓,02-22252620,www.spc.police.ntpc.gov.tw,298569.0,2766892.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市政府警察局婦幼警察隊,新北市中和區中正路1167號8樓,02-22286032,www.wpb.police.ntpc.gov.tw,298565.0,2766887.0,"2015-02-24 06:00:00.297"
中和區,地政機關,新北市中和地政事務所,新北市中和區復興路280號,02-22470101,www.zhonghe.land.ntpc.gov.tw,300748.0,2764807.0,"2015-02-24 06:00:00.297"
中和區,其他機關,新北市中和區調解委員會,新北市中和區中和路60號2樓,02-22404235,,300541.79,2765955.5,"2015-02-24 06:00:00.297"
中和區,警察機關,中和第二分局交通分隊,新北市中和區民安街158號,02-22211890,www.zhonghe2.police.ntpc.gov.tw,298228.0,2766134.0,"2015-02-24 06:00:00.297"
中和區,警察機關,中和第二分局,新北市中和區民安街150號,(02)22211920,www.zhonghe2.police.ntpc.gov.tw,298216.0,2766032.0,"2015-02-24 06:00:00.297"
中和區,警察機關,新北市警察訓練中心,新北市中和區民安街150號,02-22211890,www.police.ntpc.gov.tw,298088.0,2765666.0,"2015-02-24 06:00:00.297"
中和區,警察機關,積穗派出所,新北市中和區員山路471號,02-22268955,www.zhonghe.police.ntpc.gov.tw,298477.0,2766383.0,"2015-02-24 06:00:00.297"
中和區,警察機關,景安派出所,新北市中和區復興路276號,02-22436955,www.zhonghe.police.ntpc.gov.tw,300745.0,2764817.0,"2015-02-24 06:00:00.297"
中和區,警察機關,中原派出所,新北市中和區立德街60號,02-22213633,www.zhonghe2.police.ntpc.gov.tw,299287.0,2766710.0,"2015-02-24 06:00:00.297"
中和區,警察機關,保安警察第二總隊一大一中,新北市中和區景新街210巷2弄1號,02-86688977,,301181.352,2765229.95,"2015-02-24 06:00:00.297"
中和區,警察機關,保安警察第二總隊台北分隊,新北市中和區景新街210巷2弄1號,02-86681319,,301181.352,2765230.479,"2015-02-24 06:00:00.297"
中和區,警察機關,保安警察第二總隊警衛小隊,新北市中和區景平路123號,02-29421701,,302124.464,2764977.525,"2015-02-24 06:00:00.297"
中和區,稅捐機關,新北市政府稅捐稽徵處中和分處,新北市中和區復興路278號,02-82450100,www.tax.ntpc.gov.tw/web/SG?pageID=23196,300726.843273,2764822.54593,"2015-02-24 06:00:00.297"
中和區,稅捐機關,財政部北區國稅局中和稽徵所,新北市中和區中正路866號9樓及868號8樓,02-82275168,www.ntbna.gov.tw,298877.704754,2766529.98715,"2015-02-24 06:00:00.297"
中和區,教育研究機構,財團法人菊輝資訊科技文教基金會,新北市中和區中正路716號16樓,02-82280786,www.sfit.org.tw,299008.729,2765570.041,"2015-02-24 06:00:00.297"
中和區,大專院校,私立華夏技術學院,新北市中和區工專路111號,02-89415100,www.hwh.edu.tw,301271.744381,2763867.2194,"2015-02-24 06:00:00.297"
中和區,國民小學,市立中和國小,新北市中和區中和路100號,02-22492550,www.jhes.ntpc.edu.tw,300606.630717,2765807.07167,"2015-02-24 06:00:00.297"
中和區,國民小學,市立光復國小,新北市中和區光環路二段1號,02-32348645,www.kfes.ntpc.edu.tw,298746.567962,2767534.96972,"2015-02-24 06:00:00.297"
中和區,國民小學,市立自強國小,新北市中和區莒光路200號,02-29557936,www.jcps.ntpc.edu.tw,297534.578981,2765723.01259,"2015-02-24 06:00:00.297"
中和區,國民小學,市立秀山國小,新北市中和區立人街2號,02-29434353,www.ssps.ntpc.edu.tw,302602.711605,2765353.04447,"2015-02-24 06:00:00.297"
中和區,國民小學,市立復興國小,新北市中和區復興路301巷6號,02-22472993,www.fsps.ntpc.edu.tw,300708.753503,2764649.14498,"2015-02-24 06:00:00.297"
中和區,國民小學,市立景新國小,新北市中和區景新街467巷37號,02-29448021,www.jsps.ntpc.edu.tw,302041.959879,2764673.79845,"2015-02-24 06:00:00.297"
中和區,國民小學,市立積穗國小,新北市中和區員山路154號,02-22225533,www.tjsps.ntpc.edu.tw,298672.636791,2765746.0413,"2015-02-24 06:00:00.297"
中和區,國民小學,市立興南國小,新北市中和區興南路一段135巷24號,02-29422349,www.hnps.ntpc.edu.tw,301451.756977,2764360.17451,"2015-02-24 06:00:00.297"
